,rxn_id,rxn_smiles,predicted_activation_energy,predicted_reaction_energy
282031,282144,[CH3:20][C:21](=[O:22])[c-:23]1[c:24](=[O:25])[o:26][c:27](-[c:28]2[cH:29][cH:30][cH:31][cH:32][cH:33]2)[n+:34]1[CH3:35].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([F:9])([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[CH2:16][CH2:17][CH2:18][CH2:19]1)[C:27]1([c:28]3[cH:29][cH:30][cH:31][cH:32][cH:33]3)[O:26][C:24](=[O:25])[C:23]2([C:21]([CH3:20])=[O:22])[N:34]1[CH3:35],20.377008,-9.699046
282032,282145,[CH3:20][C:21](=[O:22])[c-:23]1[c:24](=[O:25])[o:26][c:27](-[c:28]2[cH:29][cH:30][cH:31][cH:32][cH:33]2)[n+:34]1[CH3:35].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([F:9])([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[CH2:16][CH2:17][CH2:18][CH2:19]1)[C:23]1([C:21]([CH3:20])=[O:22])[C:24](=[O:25])[O:26][C:27]2([c:28]2[cH:29][cH:30][cH:31][cH:32][cH:33]2)[N:34]1[CH3:35],20.751629,-9.484727
286769,286884,[CH3:22][O:23][C:24](=[O:25])[c-:26]1[c:27](=[O:28])[o:29][c:30]([CH3:31])[n+:32]1[CH3:33].[F:1][CH:2]1[C:3]#[C:4][C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH2:18][CH2:19][CH2:20][CH2:21]1>>[F:1][CH:2]1[C:3]2=[C:4]([C:5]([c:6]3[cH:7][cH:8][cH:9][cH:10][cH:11]3)([c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[CH2:18][CH2:19][CH2:20][CH2:21]1)[C:30]1([CH3:31])[O:29][C:27](=[O:28])[C:26]2([C:24]([O:23][CH3:22])=[O:25])[N:32]1[CH3:33],20.554234,-11.318873
286770,286885,[CH3:22][O:23][C:24](=[O:25])[c-:26]1[c:27](=[O:28])[o:29][c:30]([CH3:31])[n+:32]1[CH3:33].[F:1][CH:2]1[C:3]#[C:4][C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[CH2:18][CH2:19][CH2:20][CH2:21]1>>[F:1][CH:2]1[C:3]2=[C:4]([C:5]([c:6]3[cH:7][cH:8][cH:9][cH:10][cH:11]3)([c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[CH2:18][CH2:19][CH2:20][CH2:21]1)[C:26]1([C:24]([O:23][CH3:22])=[O:25])[C:27](=[O:28])[O:29][C:30]2([CH3:31])[N:32]1[CH3:33],20.790478,-10.645154
286913,287028,[CH3:16][O:17][C:18](=[O:19])[c-:20]1[c:21](=[O:22])[o:23][c:24]([CH3:25])[n+:26]1[CH3:27].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][C:8]([F:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]2=[C:7]([C:8]([F:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1)[C:20]1([C:18]([O:17][CH3:16])=[O:19])[C:21](=[O:22])[O:23][C:24]2([CH3:25])[N:26]1[CH3:27],20.973938,-11.636629
287379,287494,[CH3:20][O:21][C:22](=[O:23])[c-:24]1[c:25](=[O:26])[o:27][c:28]([CH3:29])[n+:30]1[CH3:31].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([F:9])([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[CH2:16][CH2:17][CH2:18][CH2:19]1)[C:28]1([CH3:29])[O:27][C:25](=[O:26])[C:24]2([C:22]([O:21][CH3:20])=[O:23])[N:30]1[CH3:31],19.334805,-10.949766
287380,287495,[CH3:20][O:21][C:22](=[O:23])[c-:24]1[c:25](=[O:26])[o:27][c:28]([CH3:29])[n+:30]1[CH3:31].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([F:9])([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[CH2:16][CH2:17][CH2:18][CH2:19]1)[C:24]1([C:22]([O:21][CH3:20])=[O:23])[C:25](=[O:26])[O:27][C:28]2([CH3:29])[N:30]1[CH3:31],19.811884,-10.704126
288016,288132,[CH3:18][O:19][C:20](=[O:21])[c-:22]1[c:23](=[O:24])[o:25][c:26]([CH3:27])[n+:28]1[CH3:29].[F:1][C:2]1([F:3])[C:4]#[C:5][C:6]([F:7])([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH2:14][CH2:15][CH2:16][CH2:17]1>>[F:1][C:2]1([F:3])[C:4]2=[C:5]([C:6]([F:7])([c:8]3[cH:9][cH:10][cH:11][cH:12][cH:13]3)[CH2:14][CH2:15][CH2:16][CH2:17]1)[C:22]1([C:20]([O:19][CH3:18])=[O:21])[C:23](=[O:24])[O:25][C:26]2([CH3:27])[N:28]1[CH3:29],20.57265,-12.520768
288017,288133,[CH3:18][O:19][C:20](=[O:21])[c-:22]1[c:23](=[O:24])[o:25][c:26]([CH3:27])[n+:28]1[CH3:29].[F:1][C:2]1([F:3])[C:4]#[C:5][C:6]([F:7])([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH2:14][CH2:15][CH2:16][CH2:17]1>>[F:1][C:2]1([F:3])[C:4]2=[C:5]([C:6]([F:7])([c:8]3[cH:9][cH:10][cH:11][cH:12][cH:13]3)[CH2:14][CH2:15][CH2:16][CH2:17]1)[C:26]1([CH3:27])[O:25][C:23](=[O:24])[C:22]2([C:20]([O:19][CH3:18])=[O:21])[N:28]1[CH3:29],20.36301,-12.538045
288161,288277,[CH3:14][O:15][C:16](=[O:17])[c-:18]1[c:19](=[O:20])[o:21][c:22]([CH3:23])[n+:24]1[CH3:25].[N:1]#[C:2][C:3]1([F:4])[C:5]#[C:6][C:7]([Br:8])([Br:9])[CH2:10][CH2:11][CH2:12][CH2:13]1>>[N:1]#[C:2][C:3]1([F:4])[C:5]2=[C:6]([C:7]([Br:8])([Br:9])[CH2:10][CH2:11][CH2:12][CH2:13]1)[C:22]1([CH3:23])[O:21][C:19](=[O:20])[C:18]2([C:16]([O:15][CH3:14])=[O:17])[N:24]1[CH3:25],20.54451,-9.897129
288202,288318,[CH3:19][O:20][C:21](=[O:22])[c-:23]1[c:24](=[O:25])[o:26][c:27]([CH3:28])[n+:29]1[CH3:30].[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][C:12]([F:13])([F:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]2=[C:11]([C:12]([F:13])([F:14])[CH2:15][CH2:16][CH2:17][CH2:18]1)[C:23]1([C:21]([O:20][CH3:19])=[O:22])[C:24](=[O:25])[O:26][C:27]2([CH3:28])[N:29]1[CH3:30],20.78426,-10.434528
299373,299493,[CH3:10][N+:11](=[C:12]([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[C-:25]([c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1)[c:32]1[cH:33][cH:34][cH:35][cH:36][cH:37]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[C:25]([c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)([c:32]2[cH:33][cH:34][cH:35][cH:36][cH:37]2)[N:11]([CH3:10])[C:12]1([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,20.820393,-40.501324
325025,325155,[CH3:10][C:11](=[O:12])[C:13]([CH3:14])=[N+:15]([CH3:16])[C-:17]([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.[CH3:1][C:2](=[O:3])[C:4]#[C:5][C:6]([F:7])([F:8])[F:9]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]([F:7])([F:8])[F:9])[C:13]([C:11]([CH3:10])=[O:12])([CH3:14])[N:15]([CH3:16])[C:17]1([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1,19.736614,-41.62659
325026,325156,[CH3:10][C:11](=[O:12])[C:13]([CH3:14])=[N+:15]([CH3:16])[C-:17]([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.[CH3:1][C:2](=[O:3])[C:4]#[C:5][C:6]([F:7])([F:8])[F:9]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]([F:7])([F:8])[F:9])[C:17]([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)([c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[N:15]([CH3:16])[C:13]1([C:11]([CH3:10])=[O:12])[CH3:14],20.31892,-41.27259
325043,325173,[CH3:11][C:12](=[O:13])[C:14]([CH3:15])=[N+:16]([CH3:17])[C-:18]([c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[c:25]1[cH:26][cH:27][cH:28][cH:29][cH:30]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([F:8])([F:9])[F:10]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([F:8])([F:9])[F:10])[C:14]([C:12]([CH3:11])=[O:13])([CH3:15])[N:16]([CH3:17])[C:18]1([c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1)[c:25]1[cH:26][cH:27][cH:28][cH:29][cH:30]1,20.40311,-43.212418
325047,325177,[CH3:10][C:11](=[O:12])[C:13]([CH3:14])=[N+:15]([CH3:16])[C-:17]([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[C:13]([C:11]([CH3:10])=[O:12])([CH3:14])[N:15]([CH3:16])[C:17]1([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1,20.253765,-42.000175
325048,325178,[CH3:10][C:11](=[O:12])[C:13]([CH3:14])=[N+:15]([CH3:16])[C-:17]([c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1)[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[C:17]([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)([c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[N:15]([CH3:16])[C:13]1([C:11]([CH3:10])=[O:12])[CH3:14],20.31021,-41.726128
347153,347291,[CH3:16][O:17][C:18](=[O:19])[c-:20]1[nH+:21][c:22](-[c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[o:29][c:30]1=[O:31].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][C:8]([F:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]2=[C:7]([C:8]([F:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1)[C:20]1([C:18]([O:17][CH3:16])=[O:19])[NH:21][C:22]2([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[O:29][C:30]1=[O:31],20.991104,-11.7494335
347337,347475,[CH3:19][O:20][C:21](=[O:22])[c-:23]1[nH+:24][c:25](-[c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[o:32][c:33]1=[O:34].[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]#[C:9][C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]2=[C:9]([C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1)[C:23]1([C:21]([O:20][CH3:19])=[O:22])[NH:24][C:25]2([c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[O:32][C:33]1=[O:34],20.91885,-9.187086
347620,347758,[CH3:20][O:21][C:22](=[O:23])[c-:24]1[nH+:25][c:26](-[c:27]2[cH:28][cH:29][cH:30][cH:31][cH:32]2)[o:33][c:34]1=[O:35].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([F:9])([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[CH2:16][CH2:17][CH2:18][CH2:19]1)[C:26]1([c:27]3[cH:28][cH:29][cH:30][cH:31][cH:32]3)[NH:25][C:24]2([C:22]([O:21][CH3:20])=[O:23])[C:34](=[O:35])[O:33]1,19.517063,-11.505023
347621,347759,[CH3:20][O:21][C:22](=[O:23])[c-:24]1[nH+:25][c:26](-[c:27]2[cH:28][cH:29][cH:30][cH:31][cH:32]2)[o:33][c:34]1=[O:35].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([F:9])([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[CH2:16][CH2:17][CH2:18][CH2:19]1)[C:24]1([C:22]([O:21][CH3:20])=[O:23])[NH:25][C:26]2([c:27]2[cH:28][cH:29][cH:30][cH:31][cH:32]2)[O:33][C:34]1=[O:35],19.798355,-11.278564
347677,347815,[CH3:18][O:19][C:20](=[O:21])[c-:22]1[nH+:23][c:24](-[c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[o:31][c:32]1=[O:33].[CH3:1][C:2](=[O:3])[C:4]1([C:5]#[N:6])[C:7]#[C:8][C:9]([C:10]#[N:11])([C:12]#[N:13])[CH2:14][CH2:15][CH2:16][CH2:17]1>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]#[N:6])[C:7]2=[C:8]([C:9]([C:10]#[N:11])([C:12]#[N:13])[CH2:14][CH2:15][CH2:16][CH2:17]1)[C:22]1([C:20]([O:19][CH3:18])=[O:21])[NH:23][C:24]2([c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[O:31][C:32]1=[O:33],20.995487,-10.487154
348257,348396,[CH3:18][O:19][C:20](=[O:21])[c-:22]1[nH+:23][c:24](-[c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[o:31][c:32]1=[O:33].[F:1][C:2]1([F:3])[C:4]#[C:5][C:6]([F:7])([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH2:14][CH2:15][CH2:16][CH2:17]1>>[F:1][C:2]1([F:3])[C:4]2=[C:5]([C:6]([F:7])([c:8]3[cH:9][cH:10][cH:11][cH:12][cH:13]3)[CH2:14][CH2:15][CH2:16][CH2:17]1)[C:24]1([c:25]3[cH:26][cH:27][cH:28][cH:29][cH:30]3)[NH:23][C:22]2([C:20]([O:19][CH3:18])=[O:21])[C:32](=[O:33])[O:31]1,20.346909,-12.709275
348258,348397,[CH3:18][O:19][C:20](=[O:21])[c-:22]1[nH+:23][c:24](-[c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[o:31][c:32]1=[O:33].[F:1][C:2]1([F:3])[C:4]#[C:5][C:6]([F:7])([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[CH2:14][CH2:15][CH2:16][CH2:17]1>>[F:1][C:2]1([F:3])[C:4]2=[C:5]([C:6]([F:7])([c:8]3[cH:9][cH:10][cH:11][cH:12][cH:13]3)[CH2:14][CH2:15][CH2:16][CH2:17]1)[C:22]1([C:20]([O:19][CH3:18])=[O:21])[NH:23][C:24]2([c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[O:31][C:32]1=[O:33],20.543583,-12.489294
348403,348542,[CH3:14][O:15][C:16](=[O:17])[c-:18]1[nH+:19][c:20](-[c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[o:27][c:28]1=[O:29].[N:1]#[C:2][C:3]1([F:4])[C:5]#[C:6][C:7]([Br:8])([Br:9])[CH2:10][CH2:11][CH2:12][CH2:13]1>>[N:1]#[C:2][C:3]1([F:4])[C:5]2=[C:6]([C:7]([Br:8])([Br:9])[CH2:10][CH2:11][CH2:12][CH2:13]1)[C:20]1([c:21]3[cH:22][cH:23][cH:24][cH:25][cH:26]3)[NH:19][C:18]2([C:16]([O:15][CH3:14])=[O:17])[C:28](=[O:29])[O:27]1,20.784628,-9.725018
348443,348582,[CH3:19][O:20][C:21](=[O:22])[c-:23]1[nH+:24][c:25](-[c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[o:32][c:33]1=[O:34].[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][C:12]([F:13])([F:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]2=[C:11]([C:12]([F:13])([F:14])[CH2:15][CH2:16][CH2:17][CH2:18]1)[C:23]1([C:21]([O:20][CH3:19])=[O:22])[NH:24][C:25]2([c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[O:32][C:33]1=[O:34],20.950787,-10.586731
349113,349252,[CH3:10][O:11][C:12](=[O:13])[C-:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[N+:21]([CH3:22])=[C:23]([C:24]([CH3:25])=[O:26])[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[C:14]([C:12]([O:11][CH3:10])=[O:13])([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[N:21]([CH3:22])[C:23]1([C:24]([CH3:25])=[O:26])[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1,20.920776,-42.165154
349114,349253,[CH3:10][O:11][C:12](=[O:13])[C-:14]([c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[N+:21]([CH3:22])=[C:23]([C:24]([CH3:25])=[O:26])[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[C:23]([C:24]([CH3:25])=[O:26])([c:27]2[cH:28][cH:29][cH:30][cH:31][cH:32]2)[N:21]([CH3:22])[C:14]1([C:12]([O:11][CH3:10])=[O:13])[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1,20.920776,-42.165154
368679,368825,[CH3:21][O:22][C:23](=[O:24])[N-:25][N+:26]([CH3:27])=[NH:28].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][CH2:20]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([C:9]#[N:10])([c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[CH2:17][CH2:18][CH2:19][CH2:20]1)[NH:28][N:26]([CH3:27])[N:25]2[C:23]([O:22][CH3:21])=[O:24],20.177666,-28.185894
368680,368826,[CH3:21][O:22][C:23](=[O:24])[N-:25][N+:26]([CH3:27])=[NH:28].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][CH2:20]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([C:9]#[N:10])([c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[CH2:17][CH2:18][CH2:19][CH2:20]1)[N:25]([C:23]([O:22][CH3:21])=[O:24])[N:26]([CH3:27])[NH:28]2,20.41778,-28.045181
369012,369158,[CH3:20][O:21][C:22](=[O:23])[N-:24][N+:25]([CH3:26])=[NH:27].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([F:9])([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[CH2:16][CH2:17][CH2:18][CH2:19]1)[NH:27][N:25]([CH3:26])[N:24]2[C:22]([O:21][CH3:20])=[O:23],19.54351,-30.287867
369013,369159,[CH3:20][O:21][C:22](=[O:23])[N-:24][N+:25]([CH3:26])=[NH:27].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([F:9])([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[CH2:16][CH2:17][CH2:18][CH2:19]1)[N:24]([C:22]([O:21][CH3:20])=[O:23])[N:25]([CH3:26])[NH:27]2,19.848654,-30.067905
392745,392900,[CH3:21][C:22](=[O:23])[N-:24][N+:25]([CH3:26])=[NH:27].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][CH2:20]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([C:9]#[N:10])([c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[CH2:17][CH2:18][CH2:19][CH2:20]1)[N:24]([C:22]([CH3:21])=[O:23])[N:25]([CH3:26])[NH:27]2,20.919147,-27.586483
392746,392901,[CH3:21][C:22](=[O:23])[N-:24][N+:25]([CH3:26])=[NH:27].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][CH2:20]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([C:9]#[N:10])([c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[CH2:17][CH2:18][CH2:19][CH2:20]1)[NH:27][N:25]([CH3:26])[N:24]2[C:22]([CH3:21])=[O:23],20.722578,-27.698069
393078,393233,[CH3:20][C:21](=[O:22])[N-:23][N+:24]([CH3:25])=[NH:26].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([F:9])([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[CH2:16][CH2:17][CH2:18][CH2:19]1)[NH:26][N:24]([CH3:25])[N:23]2[C:21]([CH3:20])=[O:22],19.980402,-29.819016
393079,393234,[CH3:20][C:21](=[O:22])[N-:23][N+:24]([CH3:25])=[NH:26].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([F:9])([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[CH2:16][CH2:17][CH2:18][CH2:19]1)[N:23]([C:21]([CH3:20])=[O:22])[N:24]([CH3:25])[NH:26]2,20.322704,-29.611628
398426,398583,[CH3:20][O:21][C:22](=[O:23])[N-:24][N+:25]([CH3:26])=[C:27]([c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1)[c:34]1[cH:35][cH:36][cH:37][cH:38][cH:39]1.[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([F:9])([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[CH2:16][CH2:17][CH2:18][CH2:19]1)[C:27]([c:28]1[cH:29][cH:30][cH:31][cH:32][cH:33]1)([c:34]1[cH:35][cH:36][cH:37][cH:38][cH:39]1)[N:25]([CH3:26])[N:24]2[C:22]([O:21][CH3:20])=[O:23],19.693974,-32.398487
